marital,age,job,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
1,55,blue-collar,0,0,332,1,0,3,8,may,318,2,-1,0,3,0
1,37,blue-collar,1,0,121,1,0,3,8,may,617,2,-1,0,3,0
1,31,blue-collar,0,0,68,1,0,3,8,may,226,1,-1,0,3,0
2,57,blue-collar,0,0,-176,1,0,3,8,may,275,1,-1,0,3,0
1,33,blue-collar,1,0,527,1,1,3,8,may,81,2,-1,0,3,0
0,43,services,3,0,193,1,0,3,8,may,74,7,-1,0,3,0
2,60,blue-collar,0,0,7601,1,0,3,8,may,285,1,-1,0,3,0
1,51,management,2,0,751,0,0,3,8,may,261,5,-1,0,3,0
0,38,blue-collar,3,0,495,1,0,3,8,may,297,1,-1,0,3,0
0,37,technician,1,0,670,1,0,3,8,may,78,3,-1,0,3,0
0,41,blue-collar,1,0,363,1,0,3,8,may,183,3,-1,0,3,0
1,42,blue-collar,1,0,376,1,0,3,8,may,15,1,-1,0,3,0
2,41,management,2,0,292,1,0,3,8,may,352,2,-1,0,3,0
1,33,technician,3,0,0,0,0,3,8,may,345,2,-1,0,3,0
0,32,admin.,1,0,184,1,0,3,8,may,230,4,-1,0,3,0
1,30,services,1,0,80,1,0,3,8,may,185,2,-1,0,3,0
1,43,technician,1,0,1824,1,0,3,8,may,296,1,-1,0,3,0
1,30,blue-collar,1,0,2850,0,0,3,8,may,181,2,-1,0,3,0
2,37,blue-collar,1,0,48,1,0,3,8,may,133,2,-1,0,3,0
1,34,management,2,0,76,0,0,3,8,may,335,9,-1,0,3,0
0,32,unemployed,2,0,336,1,0,3,8,may,139,1,-1,0,3,0
1,42,technician,1,0,0,0,1,3,8,may,7,3,-1,0,3,0
0,35,technician,1,0,433,1,0,3,8,may,163,2,-1,0,3,0
1,34,blue-collar,1,0,103,1,1,3,8,may,956,2,-1,0,3,0
1,50,blue-collar,0,0,1164,1,0,3,8,may,166,2,-1,0,3,0
1,34,blue-collar,1,0,129,1,0,3,8,may,71,2,-1,0,3,0
2,38,services,1,0,5873,0,0,3,8,may,191,2,-1,0,3,0
1,28,blue-collar,1,0,0,1,0,3,8,may,459,2,-1,0,3,0
1,55,blue-collar,0,0,82,1,0,3,8,may,292,2,-1,0,3,0
1,38,blue-collar,0,0,362,1,0,3,8,may,100,5,-1,0,3,0
1,31,blue-collar,1,0,186,1,0,3,8,may,257,3,-1,0,3,0
1,57,admin.,1,0,1216,1,0,3,8,may,255,6,-1,0,3,0
2,50,management,2,0,704,1,0,3,8,may,233,2,-1,0,3,0
1,47,blue-collar,0,0,205,1,0,3,8,may,128,2,-1,0,3,0
1,39,blue-collar,0,0,830,1,0,3,8,may,246,2,-1,0,3,0
1,34,services,1,0,-315,1,0,3,8,may,56,2,-1,0,3,0
1,41,technician,1,0,64,1,1,3,8,may,210,2,-1,0,3,0
1,59,entrepreneur,2,0,-820,0,0,3,8,may,43,2,-1,0,3,0
0,35,self-employed,2,0,538,1,1,3,8,may,21,9,-1,0,3,0
0,31,technician,2,0,948,1,0,3,8,may,91,2,-1,0,3,0
1,55,management,2,0,1288,1,0,3,8,may,67,2,-1,0,3,0
1,36,blue-collar,3,0,70,1,0,3,8,may,219,4,-1,0,3,0
1,41,management,2,0,393,1,0,3,8,may,110,2,-1,0,3,0
0,44,technician,1,0,365,1,0,3,8,may,169,2,-1,0,3,0
0,40,blue-collar,1,0,879,1,1,3,8,may,248,3,-1,0,3,0
1,32,blue-collar,1,0,491,1,0,3,8,may,223,2,-1,0,3,0
0,38,management,2,0,0,1,0,3,8,may,92,3,-1,0,3,0
0,27,student,1,0,0,0,0,3,8,may,93,2,-1,0,3,0
1,33,unemployed,1,0,229,1,0,3,8,may,205,4,-1,0,3,0
1,37,services,1,0,22,1,1,3,8,may,160,1,-1,0,3,0
1,40,management,2,0,570,1,0,3,8,may,105,2,-1,0,3,0
0,33,blue-collar,1,0,56,1,0,3,8,may,112,2,-1,0,3,0
0,40,admin.,1,0,118,1,0,3,8,may,383,3,-1,0,3,0
1,27,blue-collar,1,0,106,1,0,3,8,may,207,2,-1,0,3,0
0,42,management,2,0,1768,1,0,3,8,may,193,2,-1,0,3,0
1,41,blue-collar,1,0,213,1,0,3,8,may,10,2,-1,0,3,0
0,37,unemployed,1,0,381,1,0,3,8,may,985,2,-1,0,3,1
1,38,unemployed,0,0,1147,1,1,3,8,may,249,5,-1,0,3,0
1,44,blue-collar,1,0,373,1,0,3,8,may,122,2,-1,0,3,0
1,31,blue-collar,0,0,50,1,0,3,8,may,300,2,-1,0,3,0
1,34,blue-collar,1,0,67,1,1,3,8,may,672,3,-1,0,3,0
1,46,blue-collar,0,0,0,1,1,3,8,may,390,3,-1,0,3,0
1,33,admin.,1,0,61,1,1,3,8,may,116,2,-1,0,3,0
1,36,blue-collar,1,0,504,1,0,3,8,may,481,2,-1,0,3,0
0,32,unemployed,1,0,177,1,0,3,8,may,21,3,-1,0,3,0
0,27,technician,1,0,584,1,0,3,8,may,192,2,-1,0,3,0
1,31,services,0,0,-732,1,0,3,8,may,6,2,-1,0,3,0
0,41,management,2,0,572,1,0,3,8,may,8,2,-1,0,3,0
1,35,blue-collar,0,0,105,1,0,3,8,may,369,2,-1,0,3,0
0,50,technician,2,0,0,1,0,3,8,may,393,2,-1,0,3,0
1,33,technician,1,0,832,1,1,3,8,may,246,3,-1,0,3,0
1,48,blue-collar,0,0,2642,1,0,3,8,may,330,3,-1,0,3,0
1,36,technician,1,0,195,1,0,3,8,may,380,2,-1,0,3,0
0,29,housemaid,1,0,718,1,0,3,8,may,91,3,-1,0,3,0
1,34,management,2,0,336,1,1,3,8,may,84,2,-1,0,3,0
1,39,blue-collar,0,0,332,1,0,3,8,may,277,3,-1,0,3,0
2,32,management,2,0,1,1,0,3,8,may,399,4,-1,0,3,0
2,59,retired,0,0,-138,1,1,3,8,may,89,4,-1,0,3,0
1,50,blue-collar,0,0,749,0,0,3,8,may,297,2,-1,0,3,0
1,37,admin.,1,0,14,1,0,3,8,may,176,2,-1,0,3,0
0,33,unemployed,1,0,177,0,0,3,8,may,75,4,-1,0,3,0
1,52,blue-collar,1,0,557,0,0,3,8,may,111,3,-1,0,3,0
1,43,blue-collar,0,0,126,1,0,3,8,may,170,2,-1,0,3,0
1,53,blue-collar,1,0,359,0,1,3,8,may,238,8,-1,0,3,0
1,37,blue-collar,0,0,496,1,0,3,8,may,137,2,-1,0,3,0
0,50,services,1,0,72,0,0,3,8,may,141,2,-1,0,3,0
1,53,blue-collar,1,0,175,1,0,3,8,may,49,4,-1,0,3,0
1,47,blue-collar,0,0,430,0,0,3,8,may,89,8,-1,0,3,0
2,48,technician,2,0,574,1,0,3,8,may,341,2,-1,0,3,0
2,35,technician,1,0,69,1,0,3,8,may,461,3,-1,0,3,0
1,42,self-employed,1,0,106,1,0,3,8,may,515,3,-1,0,3,0
2,43,management,2,0,0,1,0,3,8,may,123,2,-1,0,3,0
0,40,services,1,0,23,1,0,3,8,may,179,5,-1,0,3,0
1,36,services,1,0,42,1,0,3,8,may,102,4,-1,0,3,0
1,39,management,2,0,429,1,0,3,8,may,272,4,-1,0,3,0
2,32,blue-collar,0,0,88,1,0,3,8,may,17,3,-1,0,3,0
2,44,management,2,0,3932,1,0,3,8,may,40,2,-1,0,3,0
2,43,technician,1,0,177,1,0,3,8,may,209,3,-1,0,3,0
1,53,self-employed,1,0,468,1,0,3,8,may,89,5,-1,0,3,0
1,41,services,1,0,639,1,0,3,8,may,1187,2,-1,0,3,0
1,53,management,2,0,2124,1,0,3,8,may,123,2,-1,0,3,0
1,31,unemployed,0,0,309,1,0,3,8,may,104,3,-1,0,3,0
1,51,blue-collar,0,0,202,1,0,3,8,may,200,2,-1,0,3,0
1,32,blue-collar,1,0,20,1,1,3,8,may,117,3,-1,0,3,0
1,52,blue-collar,1,0,-17,1,0,3,8,may,37,3,-1,0,3,0
1,41,management,0,0,-417,1,0,3,8,may,51,3,-1,0,3,0
0,30,management,2,0,528,1,0,3,8,may,145,4,-1,0,3,0
0,32,management,2,0,394,1,0,3,8,may,466,2,-1,0,3,0
1,31,blue-collar,0,0,856,1,0,3,8,may,303,3,-1,0,3,0
1,38,blue-collar,1,0,468,1,0,3,8,may,101,2,-1,0,3,0
1,44,blue-collar,1,0,138,1,0,3,8,may,283,3,-1,0,3,0
1,36,blue-collar,1,0,406,1,0,3,8,may,826,3,-1,0,3,0
1,34,admin.,2,0,221,1,0,3,8,may,185,4,-1,0,3,0
1,40,admin.,1,0,523,1,1,3,8,may,598,3,-1,0,3,0
1,41,blue-collar,0,0,-52,1,0,3,8,may,120,5,-1,0,3,0
2,56,technician,1,0,397,1,0,3,8,may,185,7,-1,0,3,0
1,39,blue-collar,0,0,-432,1,0,3,8,may,159,3,-1,0,3,0
1,34,blue-collar,0,0,298,1,0,3,8,may,220,2,-1,0,3,0
0,41,blue-collar,1,0,1080,1,1,3,8,may,192,4,-1,0,3,0
0,39,management,2,0,-85,1,0,3,8,may,423,2,-1,0,3,0
1,33,admin.,1,0,4012,0,1,3,8,may,337,4,-1,0,3,0
2,52,management,1,0,123,0,0,3,8,may,306,2,-1,0,3,0
0,26,management,2,0,498,1,0,3,8,may,99,3,-1,0,3,0
1,54,unemployed,1,0,23,1,0,3,8,may,27,3,-1,0,3,0
1,30,technician,3,1,-315,1,0,3,8,may,201,2,-1,0,3,0
1,35,management,2,1,89,0,1,3,8,may,166,3,-1,0,3,0
2,47,technician,1,0,699,1,0,3,8,may,182,1,-1,0,3,0
2,53,blue-collar,1,0,145,1,0,3,8,may,193,1,-1,0,3,0
0,29,blue-collar,1,0,-138,1,1,3,8,may,271,5,-1,0,3,0
1,36,technician,2,0,491,1,0,3,8,may,103,3,-1,0,3,0
1,35,management,2,0,820,1,0,3,8,may,287,4,-1,0,3,0
1,43,blue-collar,1,0,1376,1,0,3,8,may,235,4,-1,0,3,0
1,38,blue-collar,0,0,0,1,0,3,8,may,732,2,-1,0,3,0
1,39,blue-collar,1,0,507,1,0,3,8,may,136,2,-1,0,3,0
1,58,management,1,0,771,0,0,3,8,may,126,3,-1,0,3,0
1,33,services,1,0,310,1,0,3,8,may,172,4,-1,0,3,0
1,60,blue-collar,0,0,136,1,0,3,8,may,43,2,-1,0,3,0
1,45,admin.,1,0,310,1,0,3,8,may,191,2,-1,0,3,0
1,39,blue-collar,0,0,813,1,0,3,8,may,117,2,-1,0,3,0
1,35,management,2,0,14,1,1,3,8,may,64,1,-1,0,3,0
1,41,blue-collar,0,0,-97,1,0,3,8,may,260,5,-1,0,3,0
1,40,services,0,0,332,1,0,3,8,may,149,1,-1,0,3,0
1,33,services,1,0,5034,1,0,3,8,may,207,3,-1,0,3,0
2,32,admin.,1,0,281,1,0,3,8,may,231,4,-1,0,3,0
1,44,management,1,0,576,1,0,3,8,may,128,3,-1,0,3,0
0,34,management,2,0,1891,1,0,3,9,may,162,5,-1,0,3,0
0,29,services,1,0,473,1,1,3,9,may,180,2,-1,0,3,0
1,49,blue-collar,0,0,216,1,0,3,9,may,144,2,-1,0,3,0
1,31,blue-collar,1,0,-13,1,0,3,9,may,260,3,-1,0,3,0
2,47,admin.,1,0,162,1,0,3,9,may,203,4,-1,0,3,0
1,34,blue-collar,0,0,365,1,0,3,9,may,85,2,-1,0,3,0
0,32,management,2,0,264,1,0,3,9,may,211,2,-1,0,3,0
0,32,admin.,2,0,490,1,0,3,9,may,94,2,-1,0,3,0
0,56,technician,0,0,230,1,0,3,9,may,122,4,-1,0,3,0
0,28,technician,1,0,-9,1,1,3,9,may,175,5,-1,0,3,0
0,35,technician,1,0,317,1,0,3,9,may,292,2,-1,0,3,0
0,52,self-employed,2,0,458,1,1,3,9,may,132,5,-1,0,3,0
1,35,technician,1,0,19,1,0,3,9,may,130,2,-1,0,3,0
1,32,blue-collar,1,0,536,1,0,3,9,may,208,2,-1,0,3,0
2,42,management,1,0,117,1,0,3,9,may,105,1,-1,0,3,0
0,51,blue-collar,0,0,368,1,0,3,9,may,205,1,-1,0,3,0
1,47,blue-collar,1,0,-98,1,0,3,9,may,112,1,-1,0,3,0
1,34,services,1,0,627,1,0,3,9,may,117,9,-1,0,3,0
1,45,admin.,1,0,180,1,0,3,9,may,218,1,-1,0,3,0
2,31,technician,1,0,26,1,0,3,9,may,62,1,-1,0,3,0
1,40,blue-collar,0,0,2171,1,0,3,9,may,97,1,-1,0,3,0
1,53,entrepreneur,1,0,-118,1,0,3,9,may,101,3,-1,0,3,0
0,44,technician,1,0,1059,1,0,3,9,may,286,1,-1,0,3,0
1,49,blue-collar,0,0,186,1,0,3,9,may,241,1,-1,0,3,0
1,47,services,1,0,1306,1,0,3,9,may,252,4,-1,0,3,0
1,31,blue-collar,0,0,3007,1,0,3,9,may,283,1,-1,0,3,0
0,45,admin.,1,0,-88,1,0,3,9,may,131,1,-1,0,3,0
1,30,blue-collar,0,0,265,1,1,3,9,may,380,1,-1,0,3,0
2,40,blue-collar,0,0,21,1,0,3,9,may,584,1,-1,0,3,0
0,27,admin.,3,0,230,1,0,3,9,may,371,1,-1,0,3,0
1,28,admin.,1,0,252,1,0,3,9,may,448,1,-1,0,3,0
0,28,admin.,2,0,422,1,0,3,9,may,274,1,-1,0,3,0
1,44,blue-collar,1,0,85,1,0,3,9,may,116,2,-1,0,3,0
1,35,management,2,0,4286,1,0,3,9,may,357,1,-1,0,3,0
1,29,blue-collar,1,0,0,0,0,3,9,may,215,1,-1,0,3,0
2,33,blue-collar,0,0,60,0,0,3,9,may,131,1,-1,0,3,0
1,32,blue-collar,1,0,687,1,0,3,9,may,61,1,-1,0,3,0
0,35,blue-collar,1,0,40,1,0,3,9,may,617,4,-1,0,3,1
0,31,technician,2,0,22,1,0,3,9,may,483,3,-1,0,3,1
0,36,technician,1,0,-333,1,1,3,9,may,847,1,-1,0,3,0
1,41,technician,1,0,483,1,0,3,9,may,319,1,-1,0,3,0
1,35,blue-collar,1,0,503,1,1,3,9,may,57,2,-1,0,3,0
1,40,blue-collar,1,0,1245,1,0,3,9,may,306,1,-1,0,3,0
1,42,blue-collar,1,0,117,1,0,3,9,may,147,1,-1,0,3,0
0,34,technician,2,1,33,1,1,3,9,may,244,1,-1,0,3,0
0,41,technician,1,0,-320,1,0,3,9,may,128,1,-1,0,3,0
2,43,blue-collar,0,0,49,1,0,3,9,may,100,1,-1,0,3,0
1,37,management,2,0,0,1,0,3,9,may,59,1,-1,0,3,0
0,26,blue-collar,1,0,100,1,0,3,9,may,24,1,-1,0,3,0
1,32,housemaid,0,0,344,1,0,3,9,may,85,2,-1,0,3,0
1,51,blue-collar,1,0,-286,1,0,3,9,may,70,1,-1,0,3,0
0,38,blue-collar,1,0,57,1,0,3,9,may,21,1,-1,0,3,0
2,51,unemployed,1,0,370,0,0,3,9,may,167,1,-1,0,3,0
2,49,services,1,0,470,1,0,3,9,may,659,2,-1,0,3,0
1,31,housemaid,1,0,0,1,0,3,9,may,327,2,-1,0,3,0
1,33,blue-collar,0,0,767,1,0,3,9,may,296,3,-1,0,3,0
0,30,admin.,3,1,1,0,0,3,9,may,307,1,-1,0,3,0
1,33,technician,1,0,0,0,0,3,9,may,120,1,-1,0,3,0
1,41,unemployed,1,0,121,1,0,3,9,may,390,2,-1,0,3,0
1,37,blue-collar,1,0,190,1,0,3,9,may,83,2,-1,0,3,0
1,33,blue-collar,0,0,120,1,0,3,9,may,250,1,-1,0,3,0
1,32,services,1,0,2068,1,1,3,9,may,143,1,-1,0,3,0
1,46,technician,1,0,332,1,0,3,9,may,772,1,-1,0,3,1
0,34,management,2,0,-322,0,0,3,9,may,198,1,-1,0,3,0
1,32,blue-collar,0,0,274,1,0,3,9,may,21,3,-1,0,3,0
0,43,blue-collar,1,0,3,1,0,3,9,may,929,3,-1,0,3,1
1,28,blue-collar,1,0,6,1,0,3,9,may,254,1,-1,0,3,0
2,46,technician,2,0,288,1,0,3,9,may,166,1,-1,0,3,0
2,52,services,0,0,146,1,0,3,9,may,93,1,-1,0,3,0
1,34,blue-collar,1,0,286,1,0,3,9,may,134,2,-1,0,3,0
2,27,technician,1,0,114,1,1,3,9,may,375,2,-1,0,3,0
0,32,technician,2,0,190,1,1,3,9,may,352,1,-1,0,3,0
0,37,blue-collar,1,0,111,1,0,3,9,may,217,2,-1,0,3,0
1,29,management,2,0,246,1,0,3,9,may,45,1,-1,0,3,0
2,40,housemaid,1,0,108,0,0,3,9,may,93,1,-1,0,3,0
1,47,technician,0,0,187,1,0,3,9,may,165,1,-1,0,3,0
1,34,blue-collar,1,0,457,1,0,3,9,may,266,1,-1,0,3,0
0,25,admin.,1,0,131,1,1,3,9,may,237,1,-1,0,3,0
1,30,management,2,0,1825,1,0,3,9,may,164,1,-1,0,3,0
1,31,admin.,1,0,307,1,0,3,9,may,538,1,-1,0,3,1
1,35,blue-collar,1,1,-198,1,0,3,9,may,72,2,-1,0,3,0
2,32,blue-collar,1,0,739,1,0,3,9,may,171,1,-1,0,3,0
0,28,blue-collar,1,0,759,1,0,3,9,may,710,1,-1,0,3,1
0,27,services,1,0,777,1,0,3,9,may,131,3,-1,0,3,0
1,37,blue-collar,0,0,378,1,0,3,9,may,514,1,-1,0,3,0
0,35,blue-collar,0,0,337,1,0,3,9,may,127,1,-1,0,3,0
1,34,blue-collar,0,0,-78,1,0,3,9,may,198,1,-1,0,3,0
1,31,admin.,1,0,355,1,0,3,9,may,239,1,-1,0,3,0
2,36,management,2,0,133,1,0,3,9,may,117,1,-1,0,3,0
1,38,technician,1,0,32,1,0,3,9,may,705,1,-1,0,3,0
1,25,services,1,0,55,1,1,3,9,may,155,1,-1,0,3,0
0,51,management,2,0,417,1,0,3,9,may,18,1,-1,0,3,0
0,26,blue-collar,1,0,153,1,0,3,9,may,386,1,-1,0,3,0
1,40,retired,2,0,794,0,0,3,9,may,138,1,-1,0,3,0
0,26,services,1,0,187,1,0,3,9,may,341,1,-1,0,3,0
1,36,services,1,0,335,1,0,3,9,may,339,2,-1,0,3,0
1,59,blue-collar,1,0,1407,1,0,3,9,may,232,1,-1,0,3,0
0,26,blue-collar,1,0,-116,1,1,3,9,may,208,1,-1,0,3,0
1,49,self-employed,2,0,1842,1,0,3,9,may,124,2,-1,0,3,0
1,33,blue-collar,0,0,329,1,0,3,9,may,44,1,-1,0,3,0
1,31,blue-collar,1,0,428,1,0,3,9,may,75,1,-1,0,3,0
0,59,management,1,0,181,1,0,3,9,may,485,1,-1,0,3,0
1,38,entrepreneur,1,0,2139,1,0,3,9,may,576,1,-1,0,3,0
0,37,services,1,0,253,1,1,3,9,may,280,1,-1,0,3,0
0,31,unemployed,2,0,133,1,0,3,9,may,480,2,-1,0,3,0
1,54,retired,1,0,785,1,0,3,9,may,86,2,-1,0,3,0
1,41,blue-collar,0,0,-45,1,1,3,9,may,121,4,-1,0,3,0
1,44,management,2,0,223,1,0,3,9,may,93,2,-1,0,3,0
0,28,admin.,1,0,2831,1,0,3,9,may,211,3,-1,0,3,0
0,22,student,1,0,2412,1,0,3,9,may,238,2,-1,0,3,0
1,31,blue-collar,0,0,11,1,0,3,9,may,399,3,-1,0,3,0
1,36,services,1,0,211,1,0,3,9,may,93,2,-1,0,3,0
2,37,admin.,1,0,34,1,0,3,9,may,144,3,-1,0,3,0
1,54,admin.,1,0,222,1,0,3,9,may,45,2,-1,0,3,0
0,28,management,2,0,3285,1,0,3,9,may,98,1,-1,0,3,0
1,42,blue-collar,0,0,-67,1,0,3,9,may,128,1,-1,0,3,0
0,35,technician,2,0,670,1,0,3,9,may,106,1,-1,0,3,0
1,29,admin.,1,0,0,1,0,3,9,may,121,1,-1,0,3,0
0,59,blue-collar,0,0,96,1,0,3,9,may,123,1,-1,0,3,0
1,46,blue-collar,1,0,-3,1,0,3,9,may,92,2,-1,0,3,0
0,32,self-employed,1,0,123,1,0,3,9,may,278,1,-1,0,3,0
2,43,management,2,0,443,1,0,3,9,may,219,1,-1,0,3,0
1,41,blue-collar,0,0,406,1,0,3,9,may,2462,1,-1,0,3,0
1,31,admin.,1,0,535,0,0,3,9,may,249,3,-1,0,3,0
0,26,services,1,0,302,1,0,3,9,may,210,1,-1,0,3,0
1,29,blue-collar,0,1,-43,1,0,3,9,may,484,1,-1,0,3,0
1,31,services,1,0,-346,0,0,3,9,may,187,1,-1,0,3,0
2,37,blue-collar,1,0,-271,1,0,3,9,may,172,1,-1,0,3,0
1,35,technician,1,0,55,1,0,3,9,may,79,4,-1,0,3,0
0,31,technician,2,0,375,1,0,3,9,may,207,1,-1,0,3,0
1,30,blue-collar,1,0,-2,1,0,3,9,may,136,2,-1,0,3,0
0,29,blue-collar,0,0,-680,1,0,3,9,may,117,2,-1,0,3,0
2,29,admin.,1,0,0,0,0,3,9,may,393,1,-1,0,3,0
0,39,blue-collar,1,0,217,1,0,3,9,may,107,1,-1,0,3,0
0,31,blue-collar,1,0,160,1,0,3,9,may,25,1,-1,0,3,0
0,27,management,2,0,118,1,0,3,9,may,132,3,-1,0,3,0
0,22,admin.,1,0,-1,1,0,3,9,may,136,1,-1,0,3,0
0,31,management,1,0,453,1,0,3,9,may,384,2,-1,0,3,0
0,39,blue-collar,1,0,169,1,0,3,9,may,38,1,-1,0,3,0
0,25,admin.,1,0,787,1,0,3,9,may,164,1,-1,0,3,0
0,27,self-employed,1,0,78,1,0,3,9,may,825,1,-1,0,3,0
0,28,technician,2,0,2269,1,0,3,9,may,331,1,-1,0,3,0
1,31,unemployed,0,0,213,1,0,3,9,may,479,2,-1,0,3,0
2,46,technician,1,0,164,1,0,3,9,may,229,2,-1,0,3,0
1,37,blue-collar,1,0,934,0,0,3,9,may,258,2,-1,0,3,0
0,27,services,1,0,4,1,1,3,9,may,490,1,-1,0,3,0
2,34,unemployed,1,0,354,1,0,3,9,may,308,1,-1,0,3,0
0,30,technician,1,0,23,1,0,3,9,may,137,1,-1,0,3,0
0,23,student,1,0,318,1,0,3,9,may,545,2,-1,0,3,0
2,33,technician,1,1,-305,0,1,3,9,may,109,1,-1,0,3,0
1,43,admin.,1,0,616,1,0,3,9,may,168,2,-1,0,3,0
1,50,blue-collar,0,0,2590,1,0,3,9,may,257,6,-1,0,3,0
1,31,technician,1,0,1868,1,0,3,9,may,213,2,-1,0,3,0
0,32,blue-collar,1,0,-578,0,0,3,9,may,115,1,-1,0,3,0
0,32,admin.,1,0,-227,1,1,3,9,may,646,1,-1,0,3,0
2,37,technician,1,0,1981,1,0,3,9,may,106,1,-1,0,3,0
2,60,management,3,0,404,1,0,3,9,may,95,2,-1,0,3,0
2,47,blue-collar,1,0,65,1,0,3,9,may,205,1,-1,0,3,0
1,32,blue-collar,1,1,-1,1,0,3,9,may,653,1,-1,0,3,1
1,34,services,1,0,-68,1,0,3,9,may,122,1,-1,0,3,0
2,36,blue-collar,3,0,0,1,0,3,9,may,377,1,-1,0,3,0
0,28,services,1,0,229,1,0,3,9,may,322,1,-1,0,3,0
2,31,services,1,0,1656,1,0,3,9,may,208,3,-1,0,3,0
1,43,housemaid,0,0,1342,1,1,3,9,may,46,2,-1,0,3,0
0,32,unemployed,1,0,331,1,0,3,9,may,211,2,-1,0,3,0
1,31,services,1,0,238,1,1,3,9,may,156,2,-1,0,3,0
1,56,admin.,0,0,202,1,0,3,9,may,178,2,-1,0,3,0
0,34,management,2,0,318,1,0,3,9,may,133,2,-1,0,3,0
0,46,technician,1,1,-1124,1,1,3,9,may,206,2,-1,0,3,0
0,27,admin.,1,0,662,1,0,3,9,may,544,1,-1,0,3,0
1,33,blue-collar,1,0,1790,1,1,3,9,may,143,1,-1,0,3,0
1,35,blue-collar,0,0,198,1,0,3,9,may,471,2,-1,0,3,0
0,29,management,2,0,726,1,0,3,9,may,200,3,-1,0,3,0
1,39,management,2,0,183,1,0,3,9,may,324,2,-1,0,3,0
1,48,blue-collar,1,0,149,1,0,3,9,may,71,1,-1,0,3,0
1,58,blue-collar,0,0,-91,1,0,3,9,may,164,5,-1,0,3,0
1,36,blue-collar,1,0,-9,1,0,3,9,may,137,3,-1,0,3,0
1,33,blue-collar,0,0,134,1,0,3,9,may,91,2,-1,0,3,0
1,32,management,2,0,0,0,0,3,9,may,280,1,-1,0,3,0
0,32,entrepreneur,2,0,6259,1,0,3,9,may,230,2,-1,0,3,0
1,31,admin.,1,0,27,0,1,3,9,may,63,1,-1,0,3,0
0,30,blue-collar,0,0,383,1,0,3,9,may,135,1,-1,0,3,0
0,30,management,2,0,1108,1,1,3,9,may,261,1,-1,0,3,0
1,40,blue-collar,0,0,117,1,0,3,9,may,215,2,-1,0,3,0
1,35,blue-collar,0,0,108,1,0,3,9,may,200,4,-1,0,3,0
1,42,blue-collar,0,0,479,1,0,3,9,may,391,2,-1,0,3,0
1,60,technician,0,0,65,1,0,3,9,may,1028,2,-1,0,3,1
0,28,services,1,0,234,0,0,3,9,may,107,3,-1,0,3,0
0,29,admin.,1,0,-53,1,0,3,9,may,108,2,-1,0,3,0
1,33,unemployed,1,0,-131,1,1,3,9,may,145,2,-1,0,3,0
0,23,services,1,0,-39,1,1,3,9,may,142,2,-1,0,3,0
1,34,blue-collar,0,0,139,1,0,3,9,may,106,1,-1,0,3,0
0,29,services,1,0,262,1,0,3,9,may,134,1,-1,0,3,0
0,32,blue-collar,1,0,160,1,0,3,9,may,190,1,-1,0,3,0
1,55,services,1,0,186,1,1,3,9,may,241,1,-1,0,3,0
0,39,retired,0,0,-79,0,0,3,9,may,180,1,-1,0,3,0
0,37,admin.,1,0,1113,1,0,3,9,may,237,1,-1,0,3,0
0,26,blue-collar,1,0,82,1,0,3,9,may,654,1,-1,0,3,1
2,35,management,2,0,321,1,0,3,9,may,189,1,-1,0,3,0
0,26,management,2,0,1326,1,0,3,9,may,70,1,-1,0,3,0
0,34,technician,2,0,2257,1,0,3,9,may,62,1,-1,0,3,0
1,55,blue-collar,0,0,1373,0,0,3,9,may,1087,2,-1,0,3,0
1,39,services,1,0,304,1,1,3,9,may,323,1,-1,0,3,0
1,27,student,2,0,659,1,0,3,9,may,111,2,-1,0,3,0
0,30,entrepreneur,1,0,491,1,0,3,9,may,197,4,-1,0,3,0
0,28,management,3,1,101,1,0,3,9,may,224,3,-1,0,3,0
0,33,blue-collar,1,0,33,1,0,3,9,may,557,1,-1,0,3,0
1,43,management,2,0,291,1,0,3,9,may,150,2,-1,0,3,0
1,50,services,2,0,218,1,0,3,9,may,388,2,-1,0,3,0
0,26,blue-collar,0,0,102,1,0,3,9,may,89,1,-1,0,3,0
1,33,blue-collar,1,0,88,1,0,3,9,may,57,2,-1,0,3,0
1,47,blue-collar,0,0,94,1,0,3,9,may,209,3,-1,0,3,0
0,33,management,1,0,-665,1,1,3,9,may,188,1,-1,0,3,0
1,34,blue-collar,1,1,-331,1,1,3,9,may,342,1,-1,0,3,0
0,33,blue-collar,1,0,550,1,0,3,9,may,84,1,-1,0,3,0
0,23,student,1,0,151,1,0,3,9,may,97,1,-1,0,3,0
0,29,self-employed,2,0,5406,0,0,3,9,may,530,2,-1,0,3,0
1,33,blue-collar,1,0,269,1,0,3,9,may,365,1,-1,0,3,0
1,41,management,3,0,2457,1,0,3,9,may,285,1,-1,0,3,0
0,27,blue-collar,1,0,45,1,0,3,9,may,352,1,-1,0,3,0
0,34,blue-collar,1,0,610,1,0,3,9,may,316,3,-1,0,3,0
1,53,management,1,0,-133,1,0,3,9,may,126,2,-1,0,3,0
0,34,management,1,0,66,1,0,3,9,may,76,2,-1,0,3,0
1,40,blue-collar,1,0,10,1,0,3,9,may,1692,2,-1,0,3,1
1,27,blue-collar,2,0,350,0,0,3,9,may,24,1,-1,0,3,0
1,33,services,2,0,546,1,1,3,9,may,253,1,-1,0,3,0
0,40,technician,1,0,360,1,0,3,9,may,73,1,-1,0,3,0
